address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Patraix,Patraix ,Patraix,109,3,1,None,110.000
Piso en Plaza de la Colonia Española de Méjico,La Fontsanta ,L'Olivereta,64,3,1,None,43.000
Piso en Plaza del Sainetero Arniches,La Llum ,L'Olivereta,116,3,1,None,85.000
"Piso en calle del Humanista Mariner, nº 6",Patraix ,Patraix,76,3,1,None,119.000
Piso en calle del Timón,El Perellonet ,Pobles del Sud,99,3,2,None,120.000
"Apartamento en Plaça de Ramon Contreras I Mongrell, nº 7",Orriols ,Rascanya,82,3,1,None,83.700
"Piso en calle de la Pianista Amparo Iturbi, 59, cerca de Calle Joaquín Benlloch",Malilla ,Quatre Carreres,96,3,1,None,125.000
Piso en calle de Montán,El Cabanyal-El Canyamelar ,Poblats Marítims,77,3,1,None,121.000
Piso en Benimámet-Beniferri,Benimàmet ,Pobles de l'Oest,97,3,1,None,76.000
Piso en calle de Pedro de Luna,La Torre ,Pobles del Sud,68,3,1,None,36.000
Piso en calle del Brasil,Nou Moles ,L'Olivereta,107,3,2,None,130.000
Apartamento en Carrer de Higinio Noja 'Professor',La Creu del Grau ,Camins al Grau,78,3,1,None,107.000
Piso en calle del Alcalde Cano Coloma,Aiora ,Camins al Grau,55,2,1,None,120.000
Piso en Plaza de Roncesvalles,Marxalenes ,La Saïdia,85,3,1,None,117.000
"Piso en Carretera de Malilla, 11, cerca de Calle de Pedreguer",Malilla ,Quatre Carreres,87,3,1,None,117.500
Piso en La Creu del Grau,La Creu del Grau ,Camins al Grau,70,2,1,None,90.000
Piso en calle Francisco Baldoma,El Cabanyal-El Canyamelar ,Poblats Marítims,103,3,1,None,108.000
Piso en calle San Juan de La Peña,Orriols ,Rascanya,75,2,1,None,58.500
"Piso en calle de Antonio Ponz, cerca de Carrer de Cavite",La Malva-rosa ,Poblats Marítims,65,2,1,None,90.000
Piso en Camino Viejo de Chirivella,Soternes ,L'Olivereta,69,3,1,None,69.500
Apartamento en Plaza Regino Mas,Ciutat Fallera ,Benicalap,67,3,1,None,59.000
Apartamento en Lolivereta,Nou Moles ,L'Olivereta,109,3,1,None,98.000
Piso en Ciutat Jardí,Ciutat Jardí ,Algirós,89,3,1,None,108.900
Piso en Arrancapins,Arrancapins ,Extramurs,64,3,1,None,79.900
Piso en Ciutat Fallera,Ciutat Fallera ,Benicalap,90,3,2,None,87.000
"Piso en calle del Padre Viñas, cerca de Carrer de Sant Joan Bosco",Orriols ,Rascanya,78,3,1,None,77.000
Piso en Morvedre,Morvedre ,La Saïdia,55,2,1,None,51.000
"Piso en Carrer de la Palma, 1",La Seu ,Ciutat Vella,64,2,1,None,104.000
Piso en calle de Félix del Río 'Activista Vecinal',Benicalap ,Benicalap,58,3,1,None,79.000
"Piso en Carrer de Sant Joan Bosco, cerca de Avenida de la Constitución",Orriols ,Rascanya,65,3,1,None,48.000
