address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Poblats Maritims-Cabañal,El Cabanyal-El Canyamelar ,Poblats Marítims,65,3,1,None,124.900
"Piso en calle de Goya,  s/n",Nou Moles ,L'Olivereta,64,1,1,Obra nueva,111.438
"Piso en calle del Grabador Jordán, cerca de Carretera de Artes",Fonteta de Sant Lluís ,Quatre Carreres,80,3,1,None,52.900
"Piso en calle Angel del Alcazar, nº 11",Tres Forques ,L'Olivereta,87,3,1,None,67.200
Piso en calle Plus Ultra,En Corts ,Quatre Carreres,82,2,1,None,80.000
Piso en calle del Conseller Francisco Bosch,La Fontsanta ,L'Olivereta,58,2,1,None,58.900
"Piso en Carrer Vicente Clavel,  s/n",Safranar ,Patraix,48,1,1,Obra nueva,108.000
Piso en calle del Dos de Abril,Montolivet ,Quatre Carreres,73,3,1,None,82.700
Piso en calle de Sotavento,El Perellonet ,Pobles del Sud,77,3,1,None,110.000
Piso en La Malva-rosa,La Malva-rosa ,Poblats Marítims,74,2,1,None,124.500
Piso en La Raiosa,La Raiosa ,Jesús,80,3,1,None,72.200
Piso en El Perellonet,El Perellonet ,Pobles del Sud,92,3,2,None,89.000
"Piso en Carrer de Murla, 5",Malilla ,Quatre Carreres,95,4,1,None,103.000
Piso en Carrer de Sant Vicent de Paül,Orriols ,Rascanya,70,3,1,None,73.500
Piso en calle de Álvarez de Sotomayor,La Torre ,Pobles del Sud,50,3,1,None,54.600
"Piso en Carrer de la Florista, 113, cerca de Calle de la Carrasqueta",Benicalap ,Benicalap,80,3,1,None,80.500
Piso en Benicalap,Benicalap ,Benicalap,56,2,1,None,69.000
Piso en Benimàmet,Benimàmet ,Pobles de l'Oest,52,3,1,None,69.300
"Piso en calle de Ignacio de Zuloaga, 29",La Punta ,Quatre Carreres,81,2,1,None,73.000
Piso en Patraix,Patraix ,Patraix,67,2,1,None,120.000
"Piso en Carrer del Marquès de Montortal, 95",Torrefiel ,Rascanya,None,1,1ª planta,None,105.000
Piso en Benicalap,Benicalap ,Benicalap,66,2,1,None,86.400
Casa en Ontinyent,La Petxina ,Extramurs,174,4,1,None,90.100
"Piso en Avinguda del CID, cerca de Calle de los Jurados",Tres Forques ,L'Olivereta,106,3,2,None,128.000
Piso en Albors,Albors ,Camins al Grau,95,3,1,None,124.900
Piso en Tormos,Tormos ,La Saïdia,70,2,1,None,105.000
Piso en El Grau,El Grau ,Poblats Marítims,64,2,1,None,109.900
Piso en Aiora,Aiora ,Camins al Grau,79,2,1,None,89.990
Piso en Soternes,Soternes ,L'Olivereta,73,2,2,None,115.000
Piso en El Perellonet,El Perellonet ,Pobles del Sud,63,2,1,None,88.000
