address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Sant Marcel·Lí,Sant Marcel·lí ,Jesús,91,3,2,None,125.000
"Piso en calle de la Barraca, cerca de Calle del Padre Luis Navarro",El Cabanyal-El Canyamelar ,Poblats Marítims,64,2,1,None,130.000
Piso en Plaça de Les Tretze Roses,La Llum ,L'Olivereta,126,3,2,None,140.000
Piso en calle del Pintor Navarro Llorens,Arrancapins ,Extramurs,110,3,2,None,195.000
Piso en Carrer del Doctor Álvaro López,La Malva-rosa ,Poblats Marítims,100,4,1,None,159.000
Piso en Plaza del Organista Cabo,Aiora ,Camins al Grau,74,2,1,None,140.000
"Piso en Avenida del Puerto, cerca de Carrer Illes Canàries",Aiora ,Camins al Grau,130,4,2,None,206.000
Piso en En Corts,En Corts ,Quatre Carreres,90,2,1,None,135.000
Ático en Carpesa,Carpesa ,Pobles del Nord,129,3,1,None,195.000
Piso en calle de Loriguilla,Benicalap ,Benicalap,80,3,1,None,135.000
Piso en calle Carrer de Josep Ballester,Beteró ,Poblats Marítims,86,2,2,None,159.000
Piso en La Malva-rosa,La Malva-rosa ,Poblats Marítims,60,3,2,None,120.000
"Piso en calle de José Benlliure, cerca de Calle de Escalante",El Cabanyal-El Canyamelar ,Poblats Marítims,67,2,2,None,195.000
"Piso en calle de Enguera, nº 14",Patraix ,Patraix,75,2,1,None,120.000
Piso en calle de Sotavento,El Perellonet ,Pobles del Sud,64,4,2,None,143.687
Piso en Russafa,Russafa ,L'Eixample,80,3,1,None,219.000
Piso en L'olivereta - Nou Moles,Nou Moles ,L'Olivereta,136,4,2,None,164.900
Piso en Carrer del Retor Femenia,Russafa ,L'Eixample,83,2,1,None,220.000
"Piso en calle de Vicente Brull, cerca de Calle del Maestro de Obras Francisco Baldomar",El Grau ,Poblats Marítims,105,3,2,None,191.900
Piso en La Seu,La Seu ,Ciutat Vella,76,2,1,None,230.000
Piso en Russafa,Russafa ,L'Eixample,150,4,2,None,220.000
Piso en Cabañal,El Cabanyal-El Canyamelar ,Poblats Marítims,119,4,2,None,149.000
Piso en calle de Noguera,La Creu del Grau ,Camins al Grau,110,4,1,None,120.000
Piso en Benicalap,Benicalap ,Benicalap,128,4,2,None,165.000
"Piso en calle de Tramoyeres, cerca de Calle del Arzobispo Company",El Cabanyal-El Canyamelar ,Poblats Marítims,68,3,1,None,125.000
Piso en Carrer del Periodista Gil Sumbiela,Benicalap ,Benicalap,97,3,2,None,129.000
"Casa en calle de Giménez y Costa, cerca de Calle de Joan Miró",Camí Real ,Jesús,175,2,1,None,189.000
"Piso en Avinguda de Pérez Galdós, 80",Safranar ,Patraix,104,2,1,None,230.000
Piso en Sant Isidre,Sant Isidre ,Patraix,113,3,2,None,170.000
Piso en Beniferri,Beniferri ,Pobles de l'Oest,108,2,2,None,165.000
