address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
"Piso en Carrer de Maties Perelló, cerca de Carrer de Luis de Santángel",Russafa ,L'Eixample,143,4,2,None,260.000
Piso en calle de Rascaña,Campanar ,Campanar,147,3,2,None,225.000
Apartamento en calle Doctor Pallares Iranzo,L'Amistat ,Algirós,168,5,3,None,300.000
"Piso en Carrer Barraques de Figuero, 1",La Punta ,Quatre Carreres,107,3,2,None,269.500
Casa en El Calvari,El Calvari ,Campanar,360,5,4,None,450.000
"Piso en calle , nº 57",La Petxina ,Extramurs,272,5,3,None,460.000
Piso en calle Federico Alcacer Aguilar,Benicalap ,Benicalap,93,3,2,None,259.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,192,5,2,None,503.000
Piso en Avinguda del Doctor Waksman,En Corts ,Quatre Carreres,148,3,2,None,249.500
"Piso en Carrer de Baix, 40",El Carme ,Ciutat Vella,93,1,1,None,248.000
"Piso en Aragon, Frente A Mestalla.",Mestalla ,El Pla del Real,120,3,2,None,350.000
Dúplex en Sant Francesc,Sant Francesc ,Ciutat Vella,110,2,2,None,235.000
Piso en Arrancapins,Arrancapins ,Extramurs,136,4,2,None,260.000
Piso en Passeig de l'Albereda,Penya-roja ,Camins al Grau,123,3,2,None,389.000
Piso en La Seu,La Seu ,Ciutat Vella,120,2,2,None,335.000
Piso en Nou Moles,Nou Moles ,L'Olivereta,158,3,2,None,320.000
"Piso en calle de Isabel de Villena, cerca de Carrer de Cavite",La Malva-rosa ,Poblats Marítims,72,1,2,None,235.000
Apartamento en Leixample,Russafa ,L'Eixample,100,6,1,None,275.000
Piso en Carrer de Vinatea,El Pilar ,Ciutat Vella,153,3,2,None,297.500
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,85,2,1,None,325.000
"Piso en Carrer de Sevilla, 9",Sant Francesc ,Ciutat Vella,125,2,1,None,325.000
"Piso en Avenida del Primado Reig, cerca de Avenida de la Constitución",Torrefiel ,Rascanya,135,4,2,None,215.000
Ático en calle de Jerónimo de Monsoriu,Aiora ,Camins al Grau,125,3,2,None,275.000
Chalet en Carrer del Pintor Cortina,Patraix ,Patraix,300,4,4,None,385.000
Ático en Marxalenes,Marxalenes ,La Saïdia,110,2,1,None,260.000
"Piso en calle Valencians, 6",La Seu ,Ciutat Vella,154,2,2,None,330.000
Apartamento en Campanar,Sant Pau ,Campanar,140,4,2,None,395.000
Piso en Campanar,Campanar ,Campanar,150,3,2,None,350.000
Piso en Valencia,La Creu del Grau ,Camins al Grau,170,3,2,None,341.100
Piso en calle de la Virgen del Puig,El Grau ,Poblats Marítims,96,3,2,None,225.000
