address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Benimàmet,Benimàmet ,Pobles de l'Oest,49,1,1,None,40.200
Piso en Benicalap,Benicalap ,Benicalap,58,1,1,None,110.000
"Piso en calle del Maestro Asensi, nº 8",Nou Moles ,L'Olivereta,None,1,4ª planta,None,84.000
Piso en Benicalap,Benicalap ,Benicalap,58,1,1,None,119.000
Piso en calle del Mascarón,El Perellonet ,Pobles del Sud,None,None,None,None,128.300
Casa en Orriols,Orriols ,Rascanya,73,3,1,None,118.000
Piso en Tormos,Tormos ,La Saïdia,34,1,1,None,59.000
Piso en V-Av.Cid,Tres Forques ,L'Olivereta,65,3,1,None,39.900
Piso en Sant Isidre,Sant Isidre ,Patraix,94,3,1,None,100.110
Piso en V-Malvarrosa,La Malva-rosa ,Poblats Marítims,75,3,1,None,84.000
"Piso en Carrer de Olimpia Arozena Torres 'Professora', 16",Nou Moles ,L'Olivereta,98,4,1,None,105.000
Piso en V-Brasil/Pechina,Nou Moles ,L'Olivereta,65,2,1,None,80.000
Piso en V-Patraix/Tres Forques,Safranar ,Patraix,79,3,1,None,129.500
"Piso en Carrer del Marquès de Montortal, cerca de Avinguda Doctor Peset Aleixandre",Torrefiel ,Rascanya,125,3,1,None,125.000
Piso en V-Cabañal,El Cabanyal-El Canyamelar ,Poblats Marítims,55,2,1,None,90.000
Piso en Na Rovella,Na Rovella ,Quatre Carreres,90,2,1,None,90.000
Piso en V-Nazaret,Natzaret ,Poblats Marítims,71,3,1,None,78.000
Piso en V-Benicalap/Ciudad Fallera,Benicalap ,Benicalap,75,3,1,None,74.990
Piso en En Corts,En Corts ,Quatre Carreres,79,3,1,None,90.000
Piso en V-San Marcelino,Sant Marcel·lí ,Jesús,61,3,1,None,89.000
Piso en V-Centro,El Mercat ,Ciutat Vella,29,1,1,None,115.000
Piso en Tormos,Morvedre ,La Saïdia,87,2,2,None,127.000
Piso en V-Justo y Pastor,Albors ,Camins al Grau,90,3,1,None,124.900
Piso en Trinitat,Trinitat ,La Saïdia,72,2,1,None,130.000
"Piso en Plaza de Monistrol, 14",Sant Marcel·lí ,Jesús,70,3,1,None,57.100
"Piso en Avinguda de Pérez Galdós, 76, cerca de Carrer del Dramaturg Àngel Guimerà",Nou Moles ,L'Olivereta,78,3,1,None,110.000
Piso en V-San Marcelino,Sant Marcel·lí ,Jesús,48,2,1,None,85.000
"Piso en calle de Balmes, 1",El Pilar ,Ciutat Vella,109,4,1,None,105.000
Piso en V-San Marcelino,Sant Marcel·lí ,Jesús,95,4,1,None,100.000
Piso en V-Orriols,Orriols ,Rascanya,59,2,1,None,60.000
