address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Torrefiel,Torrefiel ,Rascanya,57,3,1,None,62.000
Piso en Nou Moles,Nou Moles ,L'Olivereta,78,3,1,None,118.000
Piso en L'Amistat,L'Amistat ,Algirós,61,3,2,None,105.000
Piso en Nou Moles,Nou Moles ,L'Olivereta,78,3,1,None,118.000
"Piso en calle de Villanueva de Castellón, nº 10",Tormos ,La Saïdia,None,1,9ª planta,None,74.000
Piso en Patraix,Patraix ,Patraix,104,3,1,None,115.000
"Piso en Carretera de Moncada, nº 47",Tormos ,La Saïdia,72,2,1,None,75.000
Piso en Valencia,Montolivet ,Quatre Carreres,73,3,1,None,73.500
Piso en La Torre,La Torre ,Pobles del Sud,108,4,2,None,119.900
Piso en En Corts,En Corts ,Quatre Carreres,98,3,1,None,105.000
Piso en La Malva-rosa,La Malva-rosa ,Poblats Marítims,62,3,2,None,120.000
Piso en En Corts,En Corts ,Quatre Carreres,79,3,1,None,90.000
Piso en La Torre,La Torre ,Pobles del Sud,80,3,1,None,99.900
Piso en Torrefiel,Torrefiel ,Rascanya,57,3,1,None,62.000
Piso en El Perellonet,El Perellonet ,Pobles del Sud,82,3,2,None,118.000
Piso en Torrefiel,Torrefiel ,Rascanya,57,3,1,None,62.000
Piso en Ciutat Fallera,Ciutat Fallera ,Benicalap,67,3,1,None,110.000
Piso en La Creu Coberta,La Creu Coberta ,Jesús,60,3,1,None,109.000
Piso en Ciutat Fallera,Ciutat Fallera ,Benicalap,71,3,2,None,114.000
Piso en El Forn d'Alcedo,El Forn d'Alcedo ,Pobles del Sud,97,4,1,None,95.000
"Piso en calle del Maestro Asensi, nº 8",Nou Moles ,L'Olivereta,None,1,4ª planta,None,84.000
Piso en La Torre,La Torre ,Pobles del Sud,87,3,1,None,99.990
Apartamento en El Perellonet,El Perellonet ,Pobles del Sud,92,3,1,None,114.840
Piso en Benicalap,Benicalap ,Benicalap,80,3,1,None,104.000
Piso en La Torre,La Torre ,Pobles del Sud,108,4,2,None,119.900
"Piso en calle del Pintor Dalmau, 6",Beteró ,Poblats Marítims,87,3,1,None,97.000
Piso en Benicalap,Benicalap ,Benicalap,80,3,1,None,104.000
Piso en Beteró,Beteró ,Poblats Marítims,79,3,1,None,96.990
Piso en La Creu Coberta,La Creu Coberta ,Jesús,60,3,1,None,109.000
Piso en La Torre,La Torre ,Pobles del Sud,87,3,1,None,99.990
