address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Avenida de San José Artesano,Benicalap ,Benicalap,71,3,1,None,54.000
Piso en Avinguda de Joan XXIII,Benicalap ,Benicalap,56,3,1,None,65.000
Piso en calle de Santiago Rusiñol,Orriols ,Rascanya,80,3,1,None,93.000
Apartamento en calle de Luis Despuig,El Cabanyal-El Canyamelar ,Poblats Marítims,102,2,1,None,125.000
"Piso en calle de Juan de Aguiló, nº 14",La Raiosa ,Jesús,86,4,1,None,89.000
"Piso en calle de Rascaña, 10",Campanar ,Campanar,93,4,2,None,130.000
Piso en Carrer de la Quilla,El Perellonet ,Pobles del Sud,70,3,1,None,98.000
"Piso en calle de Cuenca Tramoyeres, 2",Benimaclet ,Benimaclet,69,3,1,None,130.000
Piso en Carrer de Beneixida,Tres Forques ,L'Olivereta,65,2,1,None,58.000
Apartamento en Lolivereta,Nou Moles ,L'Olivereta,90,3,1,None,85.000
"Casa en Avinguda de Burjasot, cerca de Carrer de la Florista",Benicalap ,Benicalap,180,3,2,None,120.000
"Piso en Avenida de la Constitución, cerca de Calle de Santiago Rusiñol",Orriols ,Rascanya,70,3,1,None,94.000
Piso en La Creu del Grau,La Creu del Grau ,Camins al Grau,98,3,1,None,120.000
"Piso en calle de Menorca, cerca de Avinguda de les Balears",La Creu del Grau ,Camins al Grau,68,2,1,None,90.000
Piso en Na Rovella,Na Rovella ,Quatre Carreres,114,3,1,None,119.900
Piso en El Grau,El Grau ,Poblats Marítims,80,2,1,None,125.000
Piso en En Corts,En Corts ,Quatre Carreres,70,3,1,None,80.000
Piso en Camino Viejo de Chirivella,Soternes ,L'Olivereta,80,4,1,None,77.000
"Piso en Avenida de Ausiàs March, nº 52",Malilla ,Quatre Carreres,86,3,1,None,102.000
Piso en calle del Pintor Maella,La Creu del Grau ,Camins al Grau,80,4,3,None,125.000
"Piso en Carrer de Presen Sáez de Descatllar 'Professora', 2",Tres Forques ,L'Olivereta,85,3,2,None,79.000
Piso en El Perellonet,El Perellonet ,Pobles del Sud,50,1,1,None,70.000
Piso en calle de Joaquín Navarro,L'Hort de Senabre ,Jesús,80,3,1,None,78.000
Piso en calle del Padre Vicent,En Corts ,Quatre Carreres,77,3,1,None,99.000
Piso en calle del Maestro Asensi,Nou Moles ,L'Olivereta,71,3,1,None,87.000
Piso en Avinguda de Tres Forques,Tres Forques ,L'Olivereta,75,3,1,None,129.000
"Piso en Carrer de la Florista, cerca de Carrer de les Alqueríes de Bellver",Benicalap ,Benicalap,80,2,1,None,80.500
Casa en calle Doctor Andres Piqer,Massarrojos ,Pobles del Nord,119,4,1,None,116.000
Piso en calle del Reverendo José Noguera,Sant Marcel·lí ,Jesús,72,3,1,None,58.000
"Piso en Avenida de Gaspar Aguilar, 107",Sant Francesc ,Ciutat Vella,84,3,1,None,80.000
