address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en calle de Rubén Darío,La Bega Baixa ,Algirós,146,3,2,None,295.000
Piso en Passeig de l'Albereda,Penya-roja ,Camins al Grau,130,3,2,None,400.000
Piso en La Creu Coberta,La Creu Coberta ,Jesús,140,4,2,None,230.000
"Piso en calle de Salamanca, cerca de Carrer de Borriana",Gran Via ,L'Eixample,117,4,2,None,298.000
Piso en Carrer Almassora,La Seu ,Ciutat Vella,122,3,2,Obra nueva,315.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,192,3,2,None,350.000
Ático en calle de Esteban Ballester,Beteró ,Poblats Marítims,91,3,2,None,315.000
Piso en Carrer del Serpis,Beteró ,Poblats Marítims,150,4,2,None,295.000
Piso en Penya-roja,Penya-roja ,Camins al Grau,148,3,1,None,310.000
Ático en calle del Río Nervión,Benicalap ,Benicalap,120,3,2,None,319.000
Apartamento en Extramurs,El Botànic ,Extramurs,141,3,2,None,259.900
Piso en Gran Via,Gran Via ,L'Eixample,136,4,2,None,395.000
Piso en Russafa,Russafa ,L'Eixample,99,3,2,None,239.999
"Piso en calle de Salamanca, cerca de Plaza de Cánovas del Castillo",Gran Via ,L'Eixample,140,4,2,None,425.000
Piso en Ciutat Universitària,Ciutat Universitària ,El Pla del Real,120,3,2,None,310.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,169,3,2,None,230.000
Apartamento en Leixample,Russafa ,L'Eixample,100,6,1,None,275.000
Piso en calle de Alfara del Patriarca,Benicalap ,Benicalap,112,3,2,None,221.000
Piso en Russafa,Russafa ,L'Eixample,114,3,2,None,295.000
Piso en Avinguda del Doctor Waksman,En Corts ,Quatre Carreres,136,3,2,None,215.000
Piso en Russafa,Russafa ,L'Eixample,157,5,2,None,330.000
"Piso en Carrer de Maties Perelló, cerca de Calle del Pintor Salvador Abril",Russafa ,L'Eixample,95,2,1,None,225.000
"Piso en Carrer de Sueca, cerca de Carrer de Dénia",Russafa ,L'Eixample,112,4,1,None,225.000
Piso en Junto Al Bioparc y Nuevas Consellerías.,Soternes ,L'Olivereta,113,3,2,None,210.000
Ático en calle de Pere Monsoriu,Beteró ,Poblats Marítims,85,2,1,None,240.000
"Piso en Gran Vía del Marqués del Turia, cerca de Avinguda del Regne de València",El Pla del Remei ,L'Eixample,164,5,2,None,515.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,210,5,3,None,500.000
Piso en Avinguda de Jacinto Benavente,Gran Via ,L'Eixample,158,4,2,None,465.000
Casa pareada en calle Ernest Anastasio,El Cabanyal-El Canyamelar ,Poblats Marítims,412,5,3,None,475.000
Piso en Eixample Gran Via,Gran Via ,L'Eixample,159,6,2,None,420.000
