address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
"Piso en calle del Médico Esteve,  6",La Raiosa ,Jesús,119,3,2,Obra nueva,228.700
Piso en Nou Moles,Nou Moles ,L'Olivereta,142,4,2,None,215.000
Piso en calle del Pintor Pascual Capuz,Patraix ,Patraix,70,2,2,None,195.000
Piso en Carrer de les Arts Gràfiques,Exposició ,El Pla del Real,120,3,2,None,190.000
Piso en calle de Jaime Beltrán,La Raiosa ,Jesús,88,1,1,None,129.900
"Piso en Avinguda de Peris y Valero, cerca de Calle Duque de Calabria",Russafa ,L'Eixample,131,3,2,None,196.000
Piso en Plaza de Jinjolers,Pinedo ,Pobles del Sud,116,3,2,None,180.000
Piso en Plaza del Músico López Chavarri,El Carme ,Ciutat Vella,67,2,1,None,170.000
Piso en Els Orriols,Orriols ,Rascanya,97,3,1,None,132.000
Piso en calle calle D Orde del Cister,Soternes ,L'Olivereta,80,3,2,None,128.000
Piso en calle del Padre Huérfanos,El Carme ,Ciutat Vella,90,3,2,None,180.000
"Piso en Carrer del Poeta Maragall, 14",La Raiosa ,Jesús,105,2,2,Obra nueva,185.000
Apartamento en calle de Benicarló,Sant Llorenç ,Rascanya,92,3,2,None,149.900
Piso en Albors,Albors ,Camins al Grau,102,4,1,None,129.900
"Piso en Avinguda de Peris y Valero, nº 142",Gran Via ,L'Eixample,93,3,1,None,153.000
Piso en Nou Moles,Nou Moles ,L'Olivereta,95,3,2,None,130.000
Piso en Carrer de les Arts Gràfiques,Exposició ,El Pla del Real,90,4,1,None,185.000
Piso en Aiora,Aiora ,Camins al Grau,113,4,2,None,165.000
Piso en calle calle Alejandra Soler,El Carme ,Ciutat Vella,112,4,3,None,197.000
Piso en Avenida del Maestro Rodrigo,Sant Pau ,Campanar,54,1,1,None,137.093
Piso en Mestalla,Mestalla ,El Pla del Real,112,3,1,None,139.000
Piso en La Fontsanta,La Fontsanta ,L'Olivereta,135,4,2,None,157.000
"Apartamento en calle Dr. en Medicina Federico Alcacer Aguilar, nº 60",Benicalap ,Benicalap,116,3,2,None,170.104
Piso en Avenida de las Gaviotas,El Perellonet ,Pobles del Sud,108,3,2,None,200.000
Piso en Safranar,Safranar ,Patraix,101,3,2,None,175.000
Piso en Valencia,Benimàmet ,Pobles de l'Oest,115,3,2,None,120.000
"Piso en Avenida de las Cortes Valencianas, 26",Benicalap ,Benicalap,52,1,1,None,170.000
Piso en Arrancapins,Arrancapins ,Extramurs,67,2,2,None,175.000
Piso en calle de Fuencaliente,La Creu del Grau ,Camins al Grau,83,3,1,None,140.850
Piso en En Corts,En Corts ,Quatre Carreres,88,2,1,None,149.000
