address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Apartamento en calle del Pintor Maella,La Creu del Grau ,Camins al Grau,90,3,1,None,135.000
Dúplex en Carrer del Bonaire,El Mercat ,Ciutat Vella,80,2,1,None,189.000
Piso en V-San Isidro,Sant Isidre ,Patraix,88,3,1,None,160.000
Piso en calle del Padre Antón Martín,La Malva-rosa ,Poblats Marítims,109,4,2,None,143.000
Piso en V-Av.Cid,Tres Forques ,L'Olivereta,87,3,2,None,128.000
"Piso en calle de Orihuela, 35",Morvedre ,La Saïdia,120,3,2,None,188.000
Piso en Marxalenes,Marxalenes ,La Saïdia,90,3,1,None,130.000
"Piso en Carrer de San Vicente Mártir, cerca de Calle de En Sanz",El Mercat ,Ciutat Vella,109,3,2,None,230.000
"Piso en calle del Padre Vicent, 10",La Punta ,Quatre Carreres,67,3,1,None,166.500
Piso en Carrer de Ripalda,El Carme ,Ciutat Vella,90,2,1,None,155.000
Piso en Plaza del Poeta Vicente Gaos,La Bega Baixa ,Algirós,51,1,1,None,132.500
Piso en calle de Bello,El Grau ,Poblats Marítims,80,3,1,None,120.000
Apartamento en calle del Padre Luis Navarro,El Cabanyal-El Canyamelar ,Poblats Marítims,59,2,1,None,150.000
Piso en Aiora,Aiora ,Camins al Grau,113,4,2,None,165.000
Piso en Carrer del Doctor Calatayud Baya,Campanar ,Campanar,150,4,2,None,230.000
Apartamento en Poblats Marítims,Natzaret ,Poblats Marítims,101,3,2,None,155.000
Piso en calle de Almácera,L'Hort de Senabre ,Jesús,131,3,2,None,175.000
Piso en calle de Mosén Febrer,L'Hort de Senabre ,Jesús,122,3,2,None,164.000
Apartamento en Carrer de Rafael Cort,La Xerea ,Ciutat Vella,128,4,2,None,169.900
Piso en calle del Brasil,Nou Moles ,L'Olivereta,60,2,1,None,145.000
Ático en calle de Burgos,Nou Moles ,L'Olivereta,115,3,2,None,208.000
Piso en El Castellar-L´Oliveral,El Castellar-L'Oliveral ,Pobles del Sud,128,3,2,None,199.999
Piso en calle de Agustín Sales,La Raiosa ,Jesús,141,1,2,None,130.000
Piso en El Grau,El Grau ,Poblats Marítims,67,2,1,None,160.000
Apartamento en El Perellonet,El Perellonet ,Pobles del Sud,73,2,1,None,123.000
"Piso en Avenida de la Constitución, nº 254",Orriols ,Rascanya,132,4,2,None,159.500
Apartamento en Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,58,3,1,None,130.000
Apartamento en El Palmar,El Palmar ,Pobles del Sud,3,4,4,None,140.000
Piso en Carrer de Bilbao,Sant Antoni ,La Saïdia,98,3,2,None,170.000
Piso en calle de Carcagente,Patraix ,Patraix,79,1,1,None,120.000
