address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en calle Oset,La Malva-rosa ,Poblats Marítims,73,2,1,None,78.000
Apartamento en Plaza Nou Moles,La Petxina ,Extramurs,84,3,1,None,72.000
Piso en calle Jose Grollo,Ciutat Fallera ,Benicalap,52,3,1,None,48.000
Piso en calle de Costa y Borrás,L'Hort de Senabre ,Jesús,87,3,1,None,118.000
"Piso en Avinguda de Pérez Galdós, cerca de Calle de Calixto III",Arrancapins ,Extramurs,95,3,1,None,120.000
Piso en calle de Conchita Piquer,Campanar ,Campanar,65,2,1,None,75.000
Piso en calle del Brasil,Nou Moles ,L'Olivereta,95,4,2,None,95.000
Piso en calle Fontanares,Patraix ,Patraix,90,3,1,None,110.000
Apartamento en calle de Olimpia Arozena Torres,Nou Moles ,L'Olivereta,73,3,1,None,64.950
"Piso en Carrer de Pedro Cabanes, cerca de Avenida de la Constitución",Sant Antoni ,La Saïdia,76,3,1,None,119.500
Piso en calle del Brasil,Nou Moles ,L'Olivereta,85,3,1,None,72.000
"Piso en Avenida de Ausiàs March, cerca de Carrer de Rubén Vela",En Corts ,Quatre Carreres,82,4,1,None,109.000
"Piso en calle de Francisco Falcons, cerca de Calle de Ifach",Natzaret ,Poblats Marítims,80,2,1,None,95.000
Piso en Benicalap,Benicalap ,Benicalap,105,3,1,None,103.990
Piso en Avenida de San José Artesano,Ciutat Fallera ,Benicalap,75,3,1,None,65.000
Piso en calle de María Jordán,Patraix ,Patraix,114,4,2,None,130.000
"Piso en calle del Grabador Jordán, cerca de Calle de Julio Romero Mocholí",Fonteta de Sant Lluís ,Quatre Carreres,90,2,1,None,105.000
"Piso en calle de Santo Domingo Savio, nº 27",Torrefiel ,Rascanya,74,2,1,None,98.000
Apartamento en Pobles del Sud - El Perellonet,El Perellonet ,Pobles del Sud,70,2,1,None,120.000
Piso en Carrer del Mestre Marçal,Torrefiel ,Rascanya,70,2,1,None,48.000
"Piso en calle de Joaquín Navarro, nº 8",L'Hort de Senabre ,Jesús,81,3,1,None,89.900
"Apartamento en calle de Menorca, 9, cerca de Avinguda de les Balears",La Creu del Grau ,Camins al Grau,68,2,1,None,87.000
Piso en calle Carrer del Llavador,El Cabanyal-El Canyamelar ,Poblats Marítims,83,4,1,None,99.000
"Piso en Avinguda de Peris y Valero, cerca de Carrer de Cadis",Russafa ,L'Eixample,72,2,1,None,127.000
Piso en calle de Fray Pedro Ponce de Léon,Montolivet ,Quatre Carreres,80,3,1,None,120.000
Piso en calle del Maestro Asensi,Nou Moles ,L'Olivereta,75,3,1,None,84.000
"Piso en calle de la Sierra Martés, nº 25",Benicalap ,Benicalap,75,3,1,None,98.000
Piso en Pobles de L'oest - Benimàmet,Benimàmet ,Pobles de l'Oest,115,3,2,None,120.000
"Piso en calle Ramón de Rocafull, cerca de Calle del Conde de Oliva",El Cabanyal-El Canyamelar ,Poblats Marítims,64,3,1,None,79.000
Piso en Carteros-San Vicente,L'Hort de Senabre ,Jesús,75,3,1,None,82.000
