address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Ático en Beniferri,Beniferri ,Pobles de l'Oest,113,3,2,None,289.285
"Piso en Avenida del Primado Reig, nº 1",Sant Antoni ,La Saïdia,129,4,2,None,215.000
Piso en Quatre Carreres,Ciutat de les Arts i de les Ciències ,Quatre Carreres,139,3,2,None,309.600
"Piso en Carrer del Caporal Jubi, nº 9",Russafa ,L'Eixample,140,7,2,None,285.000
"Piso en calle de Francisco Barrachina Esteban, 4",Campanar ,Campanar,105,3,1,None,295.000
Piso en Albors,Albors ,Camins al Grau,130,4,2,None,262.100
"Piso en Carrer del Vinalopó, nº 9",La Bega Baixa ,Algirós,136,4,2,None,210.000
"Piso en Carrer de la Serrería, nº 25",Aiora ,Camins al Grau,116,5,2,None,250.000
"Piso en Gran Via de les Germanies, 45",Gran Via ,L'Eixample,75,2,1,None,257.000
Piso en El Grau,El Grau ,Poblats Marítims,122,4,2,None,216.000
Piso en Avenida del Maestro Rodrigo,Sant Pau ,Campanar,124,3,2,None,330.000
"Piso en Carrer de Guillem de Castro, cerca de Carrer de Borrull",El Botànic ,Extramurs,110,3,2,None,250.000
Piso en calle de Antonio Suárez,Mestalla ,El Pla del Real,137,4,2,None,250.000
Ático en Benicalap,Benicalap ,Benicalap,76,2,2,None,240.000
Piso en Ruzafa,Russafa ,L'Eixample,115,4,2,None,247.000
Piso en Cabanyal-Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,70,2,1,None,265.000
"Piso en Carrer de San Vicente Mártir, cerca de Calle de Albacete",Arrancapins ,Extramurs,241,4,2,None,516.104
"Piso en Avenida Giorgeta, nº 56tr",Patraix ,Patraix,None,2,6ª planta,None,240.000
Piso en Tormos,Tormos ,La Saïdia,93,2,2,None,235.000
Casa en El Cabanyal-El Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,135,1,1,None,329.000
"Piso en Carrer de Linares, nº 20",Patraix ,Patraix,130,4,2,None,220.000
Apartamento en Plaza del Picadero de Dos Aguas,La Xerea ,Ciutat Vella,110,3,2,None,250.000
"Piso en Carrer de Guillem de Castro, nº 113",Gran Via ,L'Eixample,101,3,2,None,250.000
Piso en El Carme,El Carme ,Ciutat Vella,158,6,3,None,460.000
Ático en Benicalap,Benicalap ,Benicalap,66,2,1,None,250.000
Piso en Beniferri,Sant Pau ,Campanar,133,3,2,None,257.500
"Piso en calle de Blanes, nº 3º",El Mercat ,Ciutat Vella,151,4,2,None,310.000
Piso en Benimaclet,Benimaclet ,Benimaclet,273,6,3,None,321.500
Piso en Russafa,Russafa ,L'Eixample,173,5,2,None,510.000
"Piso en Avenida Antiguo Reino, nº 90",Gran Via ,L'Eixample,190,5,3,None,499.000
