address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en Marxalenes,Marxalenes ,La Saïdia,66,3,1,None,117.000
Piso en Malvarrosa,La Malva-rosa ,Poblats Marítims,75,3,1,None,75.000
"Piso en calle del Maestro Alberto Luz, nº 27",Benimàmet ,Pobles de l'Oest,49,1,1,None,40.200
Piso en Marxalenes,Marxalenes ,La Saïdia,None,1,"790
 €/m²",None,79.000
Piso en Patraix,Patraix ,Patraix,94,3,1,None,89.500
Piso en Pobles del Sud - El Castellar I L'oliverar,El Castellar-L'Oliveral ,Pobles del Sud,148,4,2,None,130.000
Apartamento en calle de Zapadores,La Xerea ,Ciutat Vella,61,1,1,None,109.000
Piso en Carrer de Mariano Brull,Favara ,Patraix,91,4,1,None,59.000
Piso en calle de Vidal de Blanes,El Grau ,Poblats Marítims,72,2,1,None,95.000
"Apartamento en calle de Mariano Ribera, nº 14",Patraix ,Patraix,76,3,1,None,90.000
Piso en Quatre Carreres,Na Rovella ,Quatre Carreres,96,3,1,None,113.500
Piso en calle Pere Cabanes,Torrefiel ,Rascanya,105,2,2,None,115.000
Piso en Orriols,Orriols ,Rascanya,83,3,2,None,104.800
Piso en calle Pare Vicent,En Corts ,Quatre Carreres,79,3,1,None,120.000
Piso en calle del Horticultor Galán,Marxalenes ,La Saïdia,69,3,1,None,64.900
Piso en Torrefiel,Torrefiel ,Rascanya,56,3,1,None,63.900
Piso en Orriols,Orriols ,Rascanya,75,2,2,None,58.500
Piso en Na Rovella,Na Rovella ,Quatre Carreres,72,3,1,None,83.000
Piso en calle OvIdI Montellor I Mengual,Camí Real ,Jesús,136,4,2,None,120.000
"Piso en calle Trasatlántico, nº 3",Les Tendetes ,Campanar,61,1,1,None,80.000
Piso en calle Carrer de L''arquebisbe Company,El Cabanyal-El Canyamelar ,Poblats Marítims,62,3,1,None,129.000
Piso en Avenida Jeronima Galán,L'Hort de Senabre ,Jesús,79,3,1,None,107.000
Piso en El Cabanyal-El Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,79,2,1,None,119.500
Piso en Camí Real,Camí Real ,Jesús,90,2,1,None,125.000
Piso en Russafa,Russafa ,L'Eixample,60,1,1,None,99.000
Piso en calle Ramiro de Maetzu,El Castellar-L'Oliveral ,Pobles del Sud,None,1,"1.138
 €/m²",None,115.000
Piso en Benifaraig,Benifaraig ,Pobles del Nord,135,2,2,None,112.400
Piso en Torrefiel,Torrefiel ,Rascanya,84,3,1,None,110.000
Piso en Trinitat,Trinitat ,La Saïdia,88,1,1,None,110.000
Piso en Orriols,Orriols ,Rascanya,81,2,1,None,82.000
