address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
"Piso en calle Arzobispo Olaehea, nº 35",Sant Francesc ,Ciutat Vella,110,4,1,None,77.000
Piso en V-Av.Cid,Tres Forques ,L'Olivereta,87,3,2,None,128.000
Apartamento en Avenida Amado Granell Mesado,Na Rovella ,Quatre Carreres,88,3,1,None,99.000
Piso en Nazaret,Natzaret ,Poblats Marítims,72,3,1,None,58.000
Piso en Sant Llorenç,Sant Llorenç ,Rascanya,54,2,1,None,43.524
Piso en Marxalenes,Marxalenes ,La Saïdia,90,3,1,None,130.000
Piso en calle Fuente Encarroz,La Malva-rosa ,Poblats Marítims,71,2,1,None,109.900
Piso en Sant Marcel·lí,Sant Marcel·lí ,Jesús,72,3,1,None,58.000
Piso en calle de Conchita Piquer,Benicalap ,Benicalap,81,2,1,None,71.000
Piso en calle de los Jurados,Tres Forques ,L'Olivereta,85,3,1,None,115.000
Piso en Torrefiel,Orriols ,Rascanya,84,2,1,None,96.000
Piso en Orriols,Orriols ,Rascanya,64,3,1,None,87.500
Piso en Ciutat Universitària,Ciutat Universitària ,El Pla del Real,85,2,1,None,90.000
Piso en calle de Bello,El Grau ,Poblats Marítims,80,3,1,None,120.000
Piso en Ciutat Fallera,Ciutat Fallera ,Benicalap,72,3,1,None,49.900
"Piso en Avinguda Real de Madrid, cerca de Calle de Hellín",La Torre ,Pobles del Sud,140,4,2,None,110.000
Piso en La Torre,La Torre ,Pobles del Sud,70,3,1,None,36.000
Piso en Torrefiel,Torrefiel ,Rascanya,85,3,1,None,99.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,139,4,1,None,96.200
Piso en La Olivereta,Soternes ,L'Olivereta,69,3,1,None,69.500
"Piso en calle de la Campana, nº 33",El Castellar-L'Oliveral ,Pobles del Sud,84,3,1,None,68.500
Piso en Nou Moles,Nou Moles ,L'Olivereta,83,3,1,None,85.700
"Piso en Carrer de la Florista, cerca de Carrer de les Alqueríes de Bellver",Beniferri ,Pobles de l'Oest,70,3,1,None,81.900
Apartamento en Quatre Carreres,En Corts ,Quatre Carreres,75,3,1,None,80.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,48,1,1,None,39.500
Piso en Tres Forques,Tres Forques ,L'Olivereta,76,2,2,None,96.000
Piso en Benicalap,Ciutat Fallera ,Benicalap,72,3,1,None,66.500
Piso en calle de Agustín Sales,La Raiosa ,Jesús,141,1,2,None,130.000
Piso en Avenida de Francia,El Grau ,Poblats Marítims,66,3,1,None,97.900
Piso en La Raiosa,La Raiosa ,Jesús,79,3,1,None,83.000
