address,district,neighbourhood,sqft_surface,bedrooms,bathrooms,new_construction,price
Piso en El Cabanyal-El Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,63,1,1,None,126.000
Piso en Morvedre,Morvedre ,La Saïdia,91,2,2,None,210.000
Piso en Marxalenes,Marxalenes ,La Saïdia,80,6,1,None,149.800
Piso en Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,108,5,2,None,175.000
Piso en Ciutat Universitària,Ciutat Universitària ,El Pla del Real,75,1,1,None,165.000
Ático en Patraix,Patraix ,Patraix,126,2,1,None,205.000
Piso en Patraix,Patraix ,Patraix,None,1,1ª planta,None,150.000
Piso en Russafa,Russafa ,L'Eixample,110,5,1,None,175.000
Piso en Benimaclet,Benimaclet ,Benimaclet,100,5,2,None,185.000
"Ático en Carrer de Cuba, cerca de Carrer de Buenos Aires",Russafa ,L'Eixample,45,1,1,None,125.000
Piso en calle del Músico Barbieri,Patraix ,Patraix,None,2,"1.517
 €/m²",None,170.000
Piso en Sant Francesc,Sant Francesc ,Ciutat Vella,86,3,2,None,167.000
Piso en Quatre Carreres - Malilla,Malilla ,Quatre Carreres,110,4,2,None,170.000
Piso en El Grau,El Grau ,Poblats Marítims,88,3,1,None,125.000
Casa en El Palmar,El Palmar ,Pobles del Sud,5,2,2,None,120.000
Piso en Sant Antoni,Sant Antoni ,La Saïdia,115,3,2,None,149.000
Piso en calle Ayora,Patraix ,Patraix,None,1,"2.278
 €/m²",None,129.900
Piso en El Cabanyal-El Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,72,2,1,None,185.000
Piso en En Corts,En Corts ,Quatre Carreres,100,5,1,None,199.000
Piso en El Carme,El Carme ,Ciutat Vella,46,1,1,None,190.000
Piso en calle de José Andreu Alabarta,Sant Isidre ,Patraix,None,2,"1.059
 €/m²",None,125.000
Piso en Sant Llorenç,Sant Llorenç ,Rascanya,73,2,1,None,195.000
Casa en El Cabanyal-El Canyamelar,El Cabanyal-El Canyamelar ,Poblats Marítims,53,2,2,None,145.000
Piso en La Creu del Grau,La Creu del Grau ,Camins al Grau,58,3,1,None,145.000
Piso en Patraix,Patraix ,Patraix,90,5,1,None,129.990
Piso en Arrancapins,Arrancapins ,Extramurs,136,3,2,None,226.000
Piso en La Xerea,La Xerea ,Ciutat Vella,70,2,1,None,209.000
Piso en El Carme,El Carme ,Ciutat Vella,92,2,1,None,195.000
Piso en La Roqueta,La Roqueta ,Extramurs,114,4,1,None,225.000
"Dúplex en Carrer de la Guàrdia CIVIL, 4",Camí de Vera ,Benimaclet,90,2,1,None,189.500
