index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price,latitude,longitude
1,Benicalap,Sant Pau ,Campanar,110.0,3,2,None,275.0,None,None
5,Carrer dels Roters,El Carme ,Ciutat Vella,111.0,4,1,None,249.9,None,None
12,calle Las Palomas,Orriols ,Rascanya,163.0,4,3,None,326.5,None,None
26,calle de Luis García Berlanga,Penya-roja ,Camins al Grau,116.0,3,2,None,360.0,None,None
27,calle Llebeig,El Perellonet ,Pobles del Sud,191.0,4,2,None,275.0,None,None
5,calle del Río Nervión,Benicalap ,Capital),136.0,3,2,Obra nueva,219.0,None,None
11,Carrer Almassora,La Seu ,Ciutat Vella,125.0,3,2,Obra nueva,320.0,None,None
25,El Ensanche,Gran Via ,L'Eixample,200.0,5,3,None,490.0,None,None
17,calle del Micer Rabasa,La Raiosa ,Jesús,141.0,3,1,Obra nueva,272.815,None,None
22,calle Casstell de Benisanó,Nou Moles ,L'Olivereta,120.0,4,2,None,218.0,None,None
25,calle Carrer de Francesc Baldomar,El Cabanyal-El Canyamelar ,Poblats Marítims,260.0,4,2,None,359.0,None,None
1,Ensanche,Montolivet ,Quatre Carreres,180.0,5,2,None,350.0,None,None
7,Carrer de Lepanto,El Botànic ,Extramurs,135.0,3,2,None,245.0,None,None
8,San Francesc,Sant Francesc ,Ciutat Vella,135.0,3,2,None,365.0,None,None
10,Carrer d'en Joan Llorens,La Petxina ,Extramurs,130.0,5,2,None,225.0,None,None
18,Monteolivet,La Punta ,Quatre Carreres,91.0,3,1,None,225.0,None,None
22,Finca Roja,Arrancapins ,Extramurs,155.0,2,2,None,275.0,None,None
24,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,95.0,3,2,None,279.0,None,None
26,Carretera de la Punta al Mar,Natzaret ,Poblats Marítims,180.0,4,2,None,360.0,None,None
29,Próximo A Plaza de España,Arrancapins ,Extramurs,134.0,5,2,None,260.0,None,None
1,Extramurs,Nou Moles ,L'Olivereta,126.0,3,2,None,265.0,None,None
5,Extramurs,Nou Moles ,L'Olivereta,92.0,3,1,None,245.0,None,None
9,calle de Luis García Berlanga,Penya-roja ,Camins al Grau,145.0,2,2,None,390.0,None,None
24,Avenida Méndez Pelayo,Jaume Roig ,El Pla del Real,217.0,5,3,None,425.0,None,None
3,Extramurs,Campanar ,Campanar,220.0,6,2,None,279.0,None,None
4,Carrer del Caporal Jubi,Russafa ,L'Eixample,101.0,3,2,None,218.0,None,None
10,calle Suiza,La Punta ,Quatre Carreres,108.0,3,2,None,295.0,None,None
11,calle Carretera Fuente,La Punta ,Quatre Carreres,238.0,4,1,None,215.0,None,None
12,Carrer del Dramaturg Àngel Guimerà,El Botànic ,Extramurs,119.0,3,3,None,330.0,None,None
17,Ciutat de Les Artes I Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,129.0,4,2,None,260.0,None,None
25,calle Dr Bartual Moret,Ciutat Universitària ,El Pla del Real,110.0,3,2,None,259.0,None,None
13,calle del Músico Maestro Sosa,Arrancapins ,Extramurs,88.0,2,1,None,210.0,None,None
14,calle de Orihuela,Morvedre ,La Saïdia,128.0,3,2,Obra nueva,215.0,None,None
28,calle Alfahuir,Benimaclet ,Benimaclet,98.0,2,1,None,228.0,None,None
1,Lolivereta,Patraix ,Patraix,146.0,3,2,None,250.0,None,None
3,La Raïosa ,La Raiosa ,Jesús,140.0,4,2,None,260.0,None,None
8,La Bega Baixa,La Carrasca ,Algirós,777.0,3,2,None,360.0,None,None
14,Carrer Illes Canàries,Mestalla ,El Pla del Real,98.0,3,2,None,250.0,None,None
28,Carrer de Gonzales Martí,La Petxina ,Extramurs,132.0,4,2,None,269.0,None,None
5,calle de la Bisbesa,El Pilar ,Ciutat Vella,108.0,1,1,None,250.0,None,None
20,Ensanche,Russafa ,L'Eixample,76.0,2,2,None,238.0,None,None
0,calle del Azagador de Alboraya,Sant Llorenç ,Rascanya,145.0,6,6,None,275.0,None,None
1,Patraix,Tres Forques ,L'Olivereta,113.0,4,2,None,225.0,None,None
15,calle Eduardo Busca,Gran Via ,L'Eixample,121.0,2,2,None,425.0,None,None
20,calle calle de Jaime Roig,Jaume Roig ,El Pla del Real,299.0,5,2,None,465.0,None,None
24,calle de Maestro Clavé,Sant Francesc ,Ciutat Vella,90.0,2,1,None,330.0,None,None
29,calle del Botánico,El Botànic ,Extramurs,131.0,3,2,None,263.0,None,None
4,Sant Llorenç,Benimaclet ,Benimaclet,89.0,2,2,None,221.0,None,None
14,Carrer de Sant Josep Sister,El Grau ,Poblats Marítims,122.0,4,2,Obra nueva,227.5,None,None
5,calle Taula de Canvis,El Mercat ,Ciutat Vella,139.0,6,2,None,325.0,None,None
27,calle Suiza,La Punta ,Quatre Carreres,128.0,3,2,None,375.0,None,None
16,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,127.0,3,2,None,315.0,None,None
21,calle de Antonio Ponz,La Malva-rosa ,Poblats Marítims,157.0,5,2,None,275.0,None,None
9,Pasaje Doctor Bartual Moret,Ciutat Universitària ,El Pla del Real,105.0,4,1,None,269.9,None,None
15,Carrer del Dramaturg Àngel Guimerà,Arrancapins ,Extramurs,167.0,3,2,None,230.0,None,None
18,Morvedre,Sant Francesc ,Ciutat Vella,83.0,2,1,None,210.0,None,None
17,Pasaje de Suay,Albors ,Camins al Grau,130.0,2,2,None,262.1,None,None
18,Gran Vía de Fernando 'El Católico,El Carme ,Ciutat Vella,220.0,6,2,None,299.0,None,None
28,calle Convento St Clara,Sant Francesc ,Ciutat Vella,158.0,5,2,None,355.0,None,None
20,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,177.0,4,2,None,465.0,None,None
22,Els Orriols,Orriols ,Rascanya,6.0,1,1,None,270.0,None,None
7,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,123.0,3,2,None,430.0,None,None
20,Carrer de LuIs Merelo I Mas,La Creu del Grau ,Camins al Grau,162.0,5,2,None,365.5,None,None
8,calle de Jesús Morante Borrás,La Punta ,Quatre Carreres,140.0,4,2,None,289.9,None,None
16,calle Ayora,Aiora ,Camins al Grau,272.0,3,1,None,300.0,None,None
21,Carrer de Sant Josep Sister,El Grau ,Poblats Marítims,74.0,2,1,Obra nueva,223.0,None,None
27,calle de San Roque,Benicalap ,Benicalap,125.0,3,2,Obra nueva,227.0,None,None
3,Carrer del Caporal Jubi,Russafa ,L'Eixample,140.0,7,2,None,285.0,None,None
7,Carrer de la Serrería,Aiora ,Camins al Grau,116.0,5,2,None,250.0,None,None
12,calle de Antonio Suárez,Mestalla ,El Pla del Real,137.0,4,2,None,250.0,None,None
20,Carrer de Linares,Patraix ,Patraix,130.0,4,2,None,220.0,None,None
22,Carrer de Guillem de Castro,Gran Via ,L'Eixample,101.0,3,2,None,250.0,None,None
29,Avenida Antiguo Reino,Gran Via ,L'Eixample,190.0,5,3,None,499.0,None,None
0,Ciutat de Les Arts I Les Ciències,Penya-roja ,Camins al Grau,170.0,4,2,None,341.1,None,None
21,calle Viver,Benimaclet ,Benimaclet,101.0,2,2,None,215.0,None,None
5,calle Músico Maestro Rodrigo,Campanar ,Campanar,135.0,3,2,None,350.0,None,None
21,calle Cura Planelles,Gran Via ,L'Eixample,168.0,3,3,None,350.0,None,None
23,Benicalap,Beniferri ,Pobles de l'Oest,115.0,3,2,None,320.0,None,None
0,El Pla del Real,Benimaclet ,Benimaclet,110.0,4,2,None,244.9,None,None
11,Carrer del Dramaturg Àngel Guimerà,Arrancapins ,Extramurs,157.0,4,2,None,240.0,None,None
17,Avinguda de l'Actor Antonio Ferrandis,Ciutat de les Arts i de les Ciències ,Quatre Carreres,113.0,2,2,None,285.0,None,None
1,Carrer de Llevant,Benicalap ,Benicalap,108.0,3,2,Obra nueva,238.385,None,None
2,Carrer de Llevant,Benicalap ,Benicalap,134.0,4,2,Obra nueva,265.664,None,None
19,calle Ernest Anastasio,El Grau ,Poblats Marítims,108.0,2,2,Obra nueva,215.0,None,None
20,calle Ernest Anastasio,El Grau ,Poblats Marítims,108.0,2,2,Obra nueva,210.0,None,None
25,calle Ernest Anastasio,El Grau ,Poblats Marítims,93.0,2,2,Obra nueva,212.0,None,None
28,Pataix,Sant Isidre ,Patraix,142.0,4,2,None,215.0,None,None
29,Carrer de Llevant,Benicalap ,Benicalap,108.0,3,2,Obra nueva,229.36700000000002,None,None
4,calle Ernest Anastasio,El Grau ,Poblats Marítims,92.0,2,2,Obra nueva,210.0,None,None
23,Ciutat Vella,Benimaclet ,Benimaclet,45.0,1,1,None,229.9,None,None
25,Carrer de Llevant,Benicalap ,Benicalap,118.0,3,2,Obra nueva,230.87900000000002,None,None
28,Carrer de Llevant,Benicalap ,Benicalap,124.0,3,2,Obra nueva,245.22299999999998,None,None
7,calle Ernest Anastasio,El Grau ,Poblats Marítims,100.0,1,1,Obra nueva,262.0,None,None
10,Carrer de Llevant,Benicalap ,Benicalap,107.0,3,2,Obra nueva,227.407,None,None
16,Carrer de Llevant,Benicalap ,Benicalap,130.0,3,3,Obra nueva,345.31,None,None
3,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,123.0,3,2,None,309.6,None,None
20,Carrer de Llevant,Benicalap ,Benicalap,134.0,4,2,Obra nueva,284.622,None,None
25,calle de Alfred Torán Olmos,Penya-roja ,Camins al Grau,151.0,3,2,None,434.0,None,None
17,Carrer de Llevant,Benicalap ,Benicalap,100.0,2,2,Obra nueva,219.299,None,None
20,calle del Camp del Túria,Sant Pau ,Campanar,173.0,3,2,Obra nueva,489.0,None,None
11,Avenida de Aragón,La Seu ,Ciutat Vella,156.0,3,2,None,276.0,None,None
17,calle Nicasio Benlloch,Benicalap ,Benicalap,115.0,2,2,Obra nueva,276.245,None,None
22,calle Nicasio Benlloch,Benicalap ,Benicalap,120.0,2,2,Obra nueva,278.64,None,None
24,calle del Médico Esteve,La Raiosa ,Jesús,139.0,3,2,Obra nueva,262.5,None,None
19,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,143.0,4,2,None,319.9,None,None
12,Carrer de Llevant,Benicalap ,Benicalap,113.0,3,2,Obra nueva,246.69400000000002,None,None
21,Carrer de Llevant,Benicalap ,Benicalap,108.0,3,2,Obra nueva,228.138,None,None
23,Carrer de Llevant,Benicalap ,Benicalap,117.0,3,2,Obra nueva,256.138,None,None
8,calle Ernest Anastasio,El Grau ,Poblats Marítims,98.0,1,1,Obra nueva,258.0,None,None
19,calle de Antonio Suárez,Ciutat Universitària ,El Pla del Real,140.0,2,2,None,439.0,None,None
0,calle de Xiprers,Sant Pau ,Campanar,255.0,4,3,None,520.0,None,None
6,Avenida de Aragón,La Seu ,Ciutat Vella,165.0,4,2,None,303.5,None,None
12,calle del Médico Esteve,La Raiosa ,Jesús,124.0,3,2,Obra nueva,232.0,None,None
12,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,143.0,4,2,None,319.9,None,None
