index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price,latitude,longitude
20,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,145.0,39.4910435,-0.3895204
6,Benicalap,Benicalap ,Benicalap,72.0,3,1,None,139.999,39.4910435,-0.3895204
13,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,111.0,2,1,None,230.0,39.4701544,-0.3323547
5,Patraix,Patraix ,Patraix,150.0,5,2,None,210.0,39.4600547,-0.3932433
2,Valencia,El Carme ,Ciutat Vella,85.0,3,2,None,190.0,39.4782212,-0.3810013
0,Valencia,Montolivet ,Quatre Carreres,110.0,3,2,None,195.0,39.4592877,-0.3620214
25,Valencia,Benimàmet ,Pobles de l'Oest,115.0,3,2,None,120.0,39.502816,-0.4210846
26,Benimaclet,Camí de Vera ,Benimaclet,110.0,3,2,None,197.0,39.4874111,-0.3534157
7,V,Nou Moles ,L'Olivereta,77.0,2,1,None,77.0,39.4706037,-0.4023486
24,Valencia,La Creu del Grau ,Camins al Grau,70.0,1,1,None,109.628,39.460313549999995,-0.34172347035523554
19,Valencia,Mauella ,Pobles del Nord,57.0,1,1,None,53.0,39.5443189,-0.3338819
10,Valencia,Sant Pau ,Campanar,98.0,3,1,None,119.398,39.4877123,-0.4051598
5,Benimaclet,Benimaclet ,Benimaclet,51.0,1,1,None,79.0,39.487148,-0.3566225
14,Benicalap,Benicalap ,Benicalap,56.0,1,1,None,129.9,39.4910435,-0.3895204
3,Benicalap,Benicalap ,Benicalap,66.0,2,1,None,125.0,39.4910435,-0.3895204
26,Benicalap,Benicalap ,Benicalap,56.0,1,1,None,129.9,39.4910435,-0.3895204
24,Valencia,Orriols ,Rascanya,79.0,5,1,None,59.8,39.4928951,-0.3708645
17,Benicalap,Benicalap ,Benicalap,56.0,2,1,None,69.0,39.4910435,-0.3895204
12,Benimaclet,Benimaclet ,Benimaclet,51.0,1,1,None,79.0,39.487148,-0.3566225
1,Patraix,Patraix ,Patraix,67.0,2,1,None,120.0,39.4600547,-0.3932433
0,Valencia,Sant Pau ,Campanar,98.0,1,1,None,86.37,39.4877123,-0.4051598
28,Benicalap,Benicalap ,Benicalap,71.0,2,2,None,86.5,39.4910435,-0.3895204
19,Valencia,El Perellonet ,Pobles del Sud,81.0,3,1,None,128.3,39.307241,-0.2964027
17,Benicalap,Benicalap ,Benicalap,85.0,2,1,None,81.9,39.4910435,-0.3895204
21,Benicalap,Benicalap ,Benicalap,66.0,2,1,None,86.4,39.4910435,-0.3895204
19,Patraix,Patraix ,Patraix,67.0,2,1,None,120.0,39.4600547,-0.3932433
16,Benicalap,Benicalap ,Benicalap,56.0,2,1,None,69.0,39.4910435,-0.3895204
27,Patraix,Favara ,Patraix,85.0,3,1,None,85.0,39.4553614,-0.3937541
25,Patraix,Patraix ,Patraix,75.0,2,1,None,120.0,39.4600547,-0.3932433
24,Olivereta,Tres Forques ,L'Olivereta,80.0,3,2,None,71.5,39.4654122,-0.4024209
23,Pobles del Sud,La Torre ,Pobles del Sud,100.0,3,1,None,100.0,39.434091,-0.3912965202989428
21,Quatre Carreres,En Corts ,Quatre Carreres,100.0,3,1,None,104.0,39.4569071,-0.3684821
18,Patraix,Patraix ,Patraix,105.0,3,1,None,130.0,39.4600547,-0.3932433
15,Patraix,Vara de Quart ,Patraix,118.0,2,2,None,112.0,39.4600697,-0.4043545
11,Olivereta,Nou Moles ,L'Olivereta,75.0,3,1,None,65.0,39.4706037,-0.4023486
10,V,Torrefiel ,Rascanya,71.0,2,1,None,85.0,39.494647799999996,-0.376130279007177
9,V,Torrefiel ,Rascanya,87.0,3,1,None,110.0,39.494647799999996,-0.376130279007177
8,V,Benicalap ,Benicalap,73.0,3,1,None,45.0,39.4910435,-0.3895204
6,V,Orriols ,Rascanya,59.0,2,1,None,60.0,39.4928951,-0.3708645
4,Olivereta,Nou Moles ,L'Olivereta,65.0,2,1,None,83.0,39.4706037,-0.4023486
3,Benicalap,Benicalap ,Benicalap,79.0,2,1,None,130.0,39.4910435,-0.3895204
2,V,Natzaret ,Poblats Marítims,90.0,3,2,None,129.0,39.4488116,-0.3338279
1,V,Torrefiel ,Rascanya,103.0,3,1,None,129.0,39.494647799999996,-0.376130279007177
28,V,Campanar ,Campanar,70.0,3,1,None,130.0,39.4830398,-0.4006583
20,V,Tres Forques ,L'Olivereta,65.0,3,1,None,39.9,39.4654122,-0.4024209
19,V,Albors ,Camins al Grau,90.0,3,1,None,124.9,39.463404,-0.3474128
18,V,Orriols ,Rascanya,60.0,3,1,None,49.0,39.4928951,-0.3708645
15,Valencia,Benicalap ,Benicalap,62.0,1,1,None,108.714,39.4910435,-0.3895204
14,V,Benicalap ,Benicalap,69.0,3,1,None,75.0,39.4910435,-0.3895204
13,V,Torrefiel ,Rascanya,86.0,3,1,None,77.0,39.494647799999996,-0.376130279007177
12,V,La Creu del Grau ,Camins al Grau,68.0,2,1,None,86.9,39.460313549999995,-0.34172347035523554
9,V,Safranar ,Patraix,95.0,3,1,None,123.0,39.4576681,-0.3993935
8,V,Malilla ,Quatre Carreres,66.0,3,1,None,90.0,39.4491066,-0.3755987
7,Olivereta,Tres Forques ,L'Olivereta,85.0,3,1,None,91.9,39.4654122,-0.4024209
5,V,Sant Isidre ,Patraix,93.0,4,1,None,124.9,39.4540181,-0.4028039
4,V,Natzaret ,Poblats Marítims,84.0,3,1,None,92.0,39.4488116,-0.3338279
1,V,Benicalap ,Benicalap,69.0,3,1,None,65.0,39.4910435,-0.3895204
29,V,Torrefiel ,Rascanya,58.0,3,1,None,62.0,39.494647799999996,-0.376130279007177
28,V,El Castellar-L'Oliveral ,Pobles del Sud,80.0,2,1,None,130.0,39.42943295,-0.36705786861843115
27,V,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,2,1,None,90.0,39.4701544,-0.3323547
26,V,Sant Isidre ,Patraix,93.0,4,1,None,124.9,39.4540181,-0.4028039
25,V,Sant Marcel·lí ,Jesús,91.0,2,2,None,129.0,39.4455365,-0.3904804
22,V,El Cabanyal-El Canyamelar ,Poblats Marítims,46.0,1,1,None,115.0,39.4701544,-0.3323547
21,V,Orriols ,Rascanya,68.0,3,1,None,85.0,39.4928951,-0.3708645
20,V,Orriols ,Rascanya,50.0,1,1,None,69.9,39.4928951,-0.3708645
19,V,Faitanar ,Pobles del Sud,74.0,2,1,None,75.0,39.448223,-0.4298011
18,V,Benicalap ,Benicalap,73.0,3,1,None,99.8,39.4910435,-0.3895204
17,V,La Creu del Grau ,Camins al Grau,60.0,2,1,None,119.0,39.460313549999995,-0.34172347035523554
16,Benimaclet,Benimaclet ,Benimaclet,85.0,2,1,None,130.0,39.487148,-0.3566225
15,V,Faitanar ,Pobles del Sud,80.0,3,1,None,78.0,39.448223,-0.4298011
14,V,En Corts ,Quatre Carreres,90.0,3,1,None,92.0,39.4569071,-0.3684821
12,V,Albors ,Camins al Grau,74.0,3,1,None,103.0,39.463404,-0.3474128
10,Benimaclet,Benimaclet ,Benimaclet,85.0,3,1,None,126.0,39.487148,-0.3566225
6,Valencia,Montolivet ,Quatre Carreres,94.0,2,1,None,91.504,39.4592877,-0.3620214
5,V,La Creu del Grau ,Camins al Grau,62.0,2,1,None,124.8,39.460313549999995,-0.34172347035523554
3,V,La Creu del Grau ,Camins al Grau,60.0,2,1,None,119.0,39.460313549999995,-0.34172347035523554
1,V,Torrefiel ,Rascanya,69.0,3,1,None,102.0,39.494647799999996,-0.376130279007177
0,V,La Malva-rosa ,Poblats Marítims,65.0,3,1,None,100.0,39.4802716,-0.3284819
29,V,Benicalap ,Benicalap,74.0,3,2,None,112.0,39.4910435,-0.3895204
28,V,Torrefiel ,Rascanya,58.0,3,1,None,62.0,39.494647799999996,-0.376130279007177
27,V,Malilla ,Quatre Carreres,85.0,4,1,None,115.0,39.4491066,-0.3755987
23,V,El Cabanyal-El Canyamelar ,Poblats Marítims,104.0,2,1,None,103.0,39.4701544,-0.3323547
22,V,Benimaclet ,Benimaclet,83.0,3,1,None,125.0,39.487148,-0.3566225
20,V,La Creu del Grau ,Camins al Grau,76.0,3,1,None,120.0,39.460313549999995,-0.34172347035523554
19,V,El Cabanyal-El Canyamelar ,Poblats Marítims,69.0,2,1,None,120.0,39.4701544,-0.3323547
14,V,Benicalap ,Benicalap,89.0,3,1,None,69.9,39.4910435,-0.3895204
12,V,En Corts ,Quatre Carreres,90.0,2,1,None,90.0,39.4569071,-0.3684821
9,V,Benicalap ,Benicalap,49.0,1,1,None,129.9,39.4910435,-0.3895204
8,V,En Corts ,Quatre Carreres,86.0,3,1,None,78.0,39.4569071,-0.3684821
7,Patraix,Sant Isidre ,Patraix,95.0,4,1,None,128.0,39.4540181,-0.4028039
5,V,Benicalap ,Benicalap,65.0,2,1,None,83.0,39.4910435,-0.3895204
2,V,Albors ,Camins al Grau,62.0,3,2,None,105.0,39.463404,-0.3474128
1,V,Benicalap ,Benicalap,55.0,3,1,None,60.0,39.4910435,-0.3895204
0,V,Benimaclet ,Benimaclet,69.0,3,1,None,126.0,39.487148,-0.3566225
28,V,Campanar ,Campanar,61.0,2,1,None,75.0,39.4830398,-0.4006583
26,V,Sant Marcel·lí ,Jesús,67.0,2,1,None,90.0,39.4455365,-0.3904804
24,V,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,1,1,None,126.0,39.4701544,-0.3323547
23,V,Tres Forques ,L'Olivereta,64.0,2,1,None,40.5,39.4654122,-0.4024209
21,V,Torrefiel ,Rascanya,89.0,3,1,None,96.0,39.494647799999996,-0.376130279007177
20,V,La Creu del Grau ,Camins al Grau,68.0,2,1,None,86.9,39.460313549999995,-0.34172347035523554
17,V,Sant Antoni ,La Saïdia,77.0,3,1,None,108.0,39.4886268,-0.3725981
16,V,Benimaclet ,Benimaclet,51.0,1,1,None,79.0,39.487148,-0.3566225
12,P,Benimàmet ,Pobles de l'Oest,103.0,4,2,None,84.9,39.502816,-0.4210846
11,V,Benimaclet ,Benimaclet,83.0,3,1,None,125.0,39.487148,-0.3566225
10,V,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,1,1,None,126.0,39.4701544,-0.3323547
9,V,Sant Isidre ,Patraix,106.0,2,1,None,125.0,39.4540181,-0.4028039
7,V,El Cabanyal-El Canyamelar ,Poblats Marítims,70.0,3,1,None,129.0,39.4701544,-0.3323547
5,V,Safranar ,Patraix,111.0,3,2,None,126.0,39.4576681,-0.3993935
2,V,Albors ,Camins al Grau,70.0,3,1,None,125.0,39.463404,-0.3474128
1,Patraix,Patraix ,Patraix,104.0,3,1,None,115.0,39.4600547,-0.3932433
29,V,Orriols ,Rascanya,59.0,2,1,None,60.0,39.4928951,-0.3708645
28,V,Sant Marcel·lí ,Jesús,95.0,4,1,None,100.0,39.4455365,-0.3904804
26,V,Sant Marcel·lí ,Jesús,48.0,2,1,None,85.0,39.4455365,-0.3904804
22,V,Albors ,Camins al Grau,90.0,3,1,None,124.9,39.463404,-0.3474128
20,V,El Mercat ,Ciutat Vella,29.0,1,1,None,115.0,39.4738165,-0.3778455
19,V,Sant Marcel·lí ,Jesús,61.0,3,1,None,89.0,39.4455365,-0.3904804
17,V,Benicalap ,Benicalap,75.0,3,1,None,74.99,39.4910435,-0.3895204
16,V,Natzaret ,Poblats Marítims,71.0,3,1,None,78.0,39.4488116,-0.3338279
14,V,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,2,1,None,90.0,39.4701544,-0.3323547
12,V,Safranar ,Patraix,79.0,3,1,None,129.5,39.4576681,-0.3993935
11,V,Nou Moles ,L'Olivereta,65.0,2,1,None,80.0,39.4706037,-0.4023486
9,V,La Malva-rosa ,Poblats Marítims,75.0,3,1,None,84.0,39.4802716,-0.3284819
7,V,Tres Forques ,L'Olivereta,65.0,3,1,None,39.9,39.4654122,-0.4024209
3,Benicalap,Benicalap ,Benicalap,58.0,1,1,None,119.0,39.4910435,-0.3895204
1,Benicalap,Benicalap ,Benicalap,58.0,1,1,None,110.0,39.4910435,-0.3895204
26,Extramurs,La Petxina ,Extramurs,36.0,1,1,None,100.0,39.4732871,-0.3915983
16,Benicalap,Benicalap ,Benicalap,58.0,1,1,None,118.0,39.4910435,-0.3895204
12,Benicalap,Benicalap ,Benicalap,70.0,3,1,None,99.0,39.4910435,-0.3895204
9,Benicalap,Benicalap ,Benicalap,58.0,1,1,None,121.0,39.4910435,-0.3895204
4,Benicalap,Benicalap ,Benicalap,56.0,3,1,None,83.0,39.4910435,-0.3895204
1,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,120.0,39.4910435,-0.3895204
26,Benicalap,Benicalap ,Benicalap,80.0,3,1,None,104.0,39.4910435,-0.3895204
23,Benicalap,Benicalap ,Benicalap,80.0,3,1,None,104.0,39.4910435,-0.3895204
7,Valencia,Montolivet ,Quatre Carreres,73.0,3,1,None,73.5,39.4592877,-0.3620214
5,Patraix,Patraix ,Patraix,104.0,3,1,None,115.0,39.4600547,-0.3932433
28,Benicalap,Benicalap ,Benicalap,56.0,3,1,None,83.0,39.4910435,-0.3895204
27,Patraix,Patraix ,Patraix,67.0,3,1,None,119.0,39.4600547,-0.3932433
24,Benicalap,Benicalap ,Benicalap,80.0,3,1,None,104.0,39.4910435,-0.3895204
22,Benicalap,Benicalap ,Benicalap,70.0,3,1,None,99.0,39.4910435,-0.3895204
17,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,120.0,39.4910435,-0.3895204
9,Patraix,Patraix ,Patraix,67.0,3,1,None,119.0,39.4600547,-0.3932433
0,Campanar,Campanar ,Campanar,69.0,3,1,None,119.9,39.4830398,-0.4006583
29,Valencia,Orriols ,Rascanya,81.0,2,1,None,74.9,39.4928951,-0.3708645
25,Valencia,Benimàmet ,Pobles de l'Oest,61.0,2,1,None,64.7,39.502816,-0.4210846
14,Valencia,Benicalap ,Benicalap,96.0,2,1,None,85.0,39.4910435,-0.3895204
11,Valencia,El Pla del Remei ,L'Eixample,45.0,3,1,None,105.75,39.4680141,-0.3705643
9,Valencia,El Carme ,Ciutat Vella,80.0,3,1,None,92.376,39.4782212,-0.3810013
8,Valencia,En Corts ,Quatre Carreres,82.0,2,1,None,80.0,39.4569071,-0.3684821
7,Valencia,Benicalap ,Benicalap,66.0,2,1,None,86.4,39.4910435,-0.3895204
6,Valencia,Favara ,Patraix,90.0,3,1,None,95.0,39.4553614,-0.3937541
5,Valencia,Orriols ,Rascanya,82.0,3,2,None,104.8,39.4928951,-0.3708645
3,Valencia,Benimàmet ,Pobles de l'Oest,49.0,1,1,None,90.0,39.502816,-0.4210846
1,Benicalap,Benicalap ,Benicalap,132.0,4,2,None,115.0,39.4910435,-0.3895204
27,Benicalap,Benicalap ,Benicalap,80.0,5,1,None,110.0,39.4910435,-0.3895204
25,Patraix,Patraix ,Patraix,90.0,5,1,None,129.99,39.4600547,-0.3932433
8,Valencia,Sant Francesc ,Ciutat Vella,86.0,3,1,None,125.0,39.4701823,-0.3755728
22,Patraix,Patraix ,Patraix,96.0,3,1,None,125.0,39.4600547,-0.3932433
17,Benicalap,Benicalap ,Benicalap,69.0,3,1,None,110.0,39.4910435,-0.3895204
3,Benicalap,Benicalap ,Benicalap,60.0,2,1,None,69.0,39.4910435,-0.3895204
27,Benicalap,Benicalap ,Benicalap,57.0,3,1,None,60.0,39.4910435,-0.3895204
19,Patraix,Patraix ,Patraix,102.0,3,1,None,125.0,39.4600547,-0.3932433
7,Benimaclet,Benimaclet ,Benimaclet,51.0,1,1,None,85.0,39.487148,-0.3566225
25,V,Nou Moles ,L'Olivereta,79.0,2,1,None,125.0,39.4706037,-0.4023486
18,Benimaclet,Benimaclet ,Benimaclet,60.0,1,1,None,85.0,39.487148,-0.3566225
15,Benicalap,Benicalap ,Benicalap,81.0,2,1,None,106.0,39.4910435,-0.3895204
11,Benicalap,Benicalap ,Benicalap,98.0,3,1,None,107.0,39.4910435,-0.3895204
5,Benicalap,Benicalap ,Benicalap,50.0,1,1,None,129.9,39.4910435,-0.3895204
23,Benicalap,Benicalap ,Benicalap,76.0,2,1,None,125.0,39.4910435,-0.3895204
12,Extramurs,Arrancapins ,Extramurs,73.0,2,1,None,129.0,39.4665067,-0.3855
28,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0,39.4529593,-0.3670913
27,Poblats Marítims,El Grau ,Poblats Marítims,70.0,3,1,None,130.0,39.4604681,-0.3375307
22,Patraix,Patraix ,Patraix,96.0,3,1,None,130.0,39.4600547,-0.3932433
21,Patraix,Patraix ,Patraix,87.0,3,1,None,118.0,39.4600547,-0.3932433
11,Rascanya,Torrefiel ,Rascanya,65.0,3,1,None,92.0,39.494647799999996,-0.376130279007177
1,Patraix,Vara de Quart ,Patraix,49.0,1,1,None,79.9,39.4600697,-0.4043545
19,Benicalap,Benicalap ,Benicalap,86.0,3,1,None,91.0,39.4910435,-0.3895204
18,Benicalap,Benicalap ,Benicalap,81.0,2,1,None,89.999,39.4910435,-0.3895204
16,Jesús,Sant Marcel·lí ,Jesús,53.0,2,1,None,109.0,39.4455365,-0.3904804
14,Valencia,Tormos ,La Saïdia,89.0,3,1,None,100.0,39.4903474,-0.3779152
9,Patraix,Safranar ,Patraix,58.0,1,1,None,100.0,39.4576681,-0.3993935
8,Benimaclet,Benimaclet ,Benimaclet,74.0,3,1,None,126.5,39.487148,-0.3566225
27,Valencia,Orriols ,Rascanya,102.0,4,1,None,66.3,39.4928951,-0.3708645
25,Benimaclet,Benimaclet ,Benimaclet,70.0,3,1,None,130.0,39.487148,-0.3566225
18,Jesús,Sant Marcel·lí ,Jesús,65.0,2,1,None,98.0,39.4455365,-0.3904804
16,Benicalap,Ciutat Fallera ,Benicalap,70.0,3,1,None,85.5,39.5002224,-0.3920963
12,Quatre Carreres,En Corts ,Quatre Carreres,99.0,4,1,None,121.0,39.4569071,-0.3684821
11,Valencia,Ciutat Fallera ,Benicalap,71.0,3,1,None,46.4,39.5002224,-0.3920963
7,Patraix,Safranar ,Patraix,120.0,4,2,None,130.0,39.4576681,-0.3993935
3,Poblats Marítims,El Grau ,Poblats Marítims,68.0,3,1,None,130.0,39.4604681,-0.3375307
10,Quatre Carreres,Malilla ,Quatre Carreres,105.0,3,2,None,129.0,39.4491066,-0.3755987
8,Benicalap,Benicalap ,Benicalap,65.0,2,1,None,71.5,39.4910435,-0.3895204
3,Extramurs,La Roqueta ,Extramurs,52.0,2,1,None,110.0,39.4669566,-0.3802721
0,Patraix,Patraix ,Patraix,80.0,2,1,None,130.0,39.4600547,-0.3932433
10,Quatre Carreres,Na Rovella ,Quatre Carreres,96.0,3,1,None,113.5,39.4529593,-0.3670913
4,Patraix,Patraix ,Patraix,94.0,3,1,None,89.5,39.4600547,-0.3932433
21,Benicalap,Ciutat Fallera ,Benicalap,74.0,3,2,None,118.7,39.5002224,-0.3920963
18,V,El Cabanyal-El Canyamelar ,Poblats Marítims,64.0,3,1,None,79.0,39.4701544,-0.3323547
17,Benicalap,Benicalap ,Benicalap,55.0,1,1,None,129.9,39.4910435,-0.3895204
7,V,Torrefiel ,Rascanya,68.0,3,1,None,75.0,39.494647799999996,-0.376130279007177
1,Benicalap,Benicalap ,Benicalap,95.0,2,1,None,74.1,39.4910435,-0.3895204
0,Patraix,Patraix ,Patraix,118.0,4,1,None,113.0,39.4600547,-0.3932433
29,Valencia,Benimàmet ,Pobles de l'Oest,67.0,3,1,None,55.39,39.502816,-0.4210846
28,Benimaclet,Benimaclet ,Benimaclet,70.0,3,1,None,130.0,39.487148,-0.3566225
19,Patraix,Vara de Quart ,Patraix,100.0,3,2,None,129.9,39.4600697,-0.4043545
15,Benicalap,Benicalap ,Benicalap,100.0,5,2,None,113.0,39.4910435,-0.3895204
28,V,Nou Moles ,L'Olivereta,92.0,4,1,None,125.0,39.4706037,-0.4023486
25,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,64.0,3,2,None,127.0,39.4701544,-0.3323547
18,Campanar,Campanar ,Campanar,78.0,3,1,None,110.0,39.4830398,-0.4006583
28,Patraix,Patraix ,Patraix,111.0,3,1,None,98.0,39.4600547,-0.3932433
26,Benicalap,Benicalap ,Benicalap,75.0,3,1,None,98.0,39.4910435,-0.3895204
19,Patraix,Vara de Quart ,Patraix,116.0,2,2,None,105.0,39.4600697,-0.4043545
12,Jesús,Sant Marcel·lí ,Jesús,94.0,3,2,None,132.0,39.4455365,-0.3904804
9,Quatre Carreres,Na Rovella ,Quatre Carreres,91.0,3,1,None,94.5,39.4529593,-0.3670913
12,Patraix,Patraix ,Patraix,69.0,2,1,None,86.5,39.4600547,-0.3932433
11,Patraix,Patraix ,Patraix,96.0,3,1,None,120.0,39.4600547,-0.3932433
23,Benicalap,Benicalap ,Benicalap,80.0,3,1,None,80.5,39.4910435,-0.3895204
18,Benicalap,Benicalap ,Benicalap,85.0,3,1,None,74.9,39.4910435,-0.3895204
10,Benicalap,Benicalap ,Benicalap,95.0,2,1,None,85.0,39.4910435,-0.3895204
20,Ciutat Vella,El Carme ,Ciutat Vella,61.0,2,1,None,122.0,39.4782212,-0.3810013
17,La Saïdia,Marxalenes ,La Saïdia,70.0,3,1,None,118.0,39.4879481,-0.3838063
13,Quatre Carreres,En Corts ,Quatre Carreres,62.0,2,1,None,89.5,39.4569071,-0.3684821
12,Patraix,Patraix ,Patraix,89.0,4,1,None,113.0,39.4600547,-0.3932433
4,Rascanya,Torrefiel ,Rascanya,83.0,4,2,None,119.0,39.494647799999996,-0.376130279007177
8,Campanar,Campanar ,Campanar,65.0,2,1,None,119.9,39.4830398,-0.4006583
15,Benicalap,Ciutat Fallera ,Benicalap,72.0,3,1,None,66.5,39.5002224,-0.3920963
2,V,Tres Forques ,L'Olivereta,64.0,2,1,None,40.5,39.4654122,-0.4024209
22,Benicalap,Benicalap ,Benicalap,95.0,4,1,None,120.0,39.4910435,-0.3895204
17,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,64.0,3,1,None,85.0,39.4701544,-0.3323547
27,Benicalap,Ciutat Fallera ,Benicalap,80.0,3,1,None,75.0,39.5002224,-0.3920963
26,Rascanya,Orriols ,Rascanya,90.0,3,1,None,103.0,39.4928951,-0.3708645
21,Benicalap,Benicalap ,Benicalap,63.0,3,1,None,62.5,39.4910435,-0.3895204
17,Benicalap,Benicalap ,Benicalap,90.0,2,2,None,99.0,39.4910435,-0.3895204
13,Benimaclet,Camí de Vera ,Benimaclet,51.0,2,1,None,79.0,39.4874111,-0.3534157
4,Patraix,Patraix ,Patraix,66.0,2,1,None,110.0,39.4600547,-0.3932433
29,Benicalap,Benicalap ,Benicalap,80.0,3,2,None,112.9,39.4910435,-0.3895204
25,Benicalap,Benicalap ,Benicalap,85.0,3,2,None,99.9,39.4910435,-0.3895204
22,Valencia,La Punta ,Quatre Carreres,82.0,4,1,None,76.933,39.4438804,-0.3447586
20,Extramurs,La Petxina ,Extramurs,89.0,3,2,None,125.0,39.4732871,-0.3915983
2,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,58.0,3,1,None,130.0,39.4701544,-0.3323547
26,Benicalap,Ciutat Fallera ,Benicalap,72.0,3,1,None,66.5,39.5002224,-0.3920963
23,Quatre Carreres,En Corts ,Quatre Carreres,75.0,3,1,None,80.0,39.4569071,-0.3684821
1,V,Tres Forques ,L'Olivereta,87.0,3,2,None,128.0,39.4654122,-0.4024209
28,Patraix,Safranar ,Patraix,77.0,2,1,None,110.0,39.4576681,-0.3993935
27,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0,39.4529593,-0.3670913
24,Patraix,Patraix ,Patraix,95.0,3,1,None,117.0,39.4600547,-0.3932433
16,Valencia,Orriols ,Rascanya,80.0,3,1,None,48.0,39.4928951,-0.3708645
11,Patraix,Vara de Quart ,Patraix,84.0,3,1,None,116.99,39.4600697,-0.4043545
0,Valencia,La Torre ,Pobles del Sud,68.0,3,1,None,48.8,39.434091,-0.3912965202989428
24,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0,39.4529593,-0.3670913
20,Benicalap,Benicalap ,Benicalap,70.0,2,1,None,48.0,39.4910435,-0.3895204
12,Benimaclet,Benimaclet ,Benimaclet,75.0,3,1,None,79.9,39.487148,-0.3566225
6,Campanar,El Calvari ,Campanar,81.0,2,1,None,71.5,39.4873363,-0.389406
17,Poblats Marítims,La Malva-rosa ,Poblats Marítims,65.0,2,1,None,87.0,39.4802716,-0.3284819
15,Quatre Carreres,En Corts ,Quatre Carreres,78.0,3,1,None,81.0,39.4569071,-0.3684821
14,Patraix,Safranar ,Patraix,92.0,3,1,None,119.0,39.4576681,-0.3993935
10,Benicalap,Benicalap ,Benicalap,90.0,2,1,None,75.0,39.4910435,-0.3895204
9,Valencia,Vara de Quart ,Patraix,94.0,3,1,None,121.5,39.4600697,-0.4043545
7,Valencia,Orriols ,Rascanya,47.0,3,1,None,42.8,39.4928951,-0.3708645
4,Benicalap,Ciutat Fallera ,Benicalap,70.0,3,1,None,65.5,39.5002224,-0.3920963
21,Valencia,Benifaraig ,Pobles del Nord,145.0,2,2,None,112.4,39.5291251,-0.3854044
8,Patraix,Safranar ,Patraix,108.0,4,2,None,132.0,39.4576681,-0.3993935
4,Valencia,Natzaret ,Poblats Marítims,98.0,4,1,None,61.6,39.4488116,-0.3338279
23,Benimaclet,Benimaclet ,Benimaclet,88.0,3,1,None,119.0,39.487148,-0.3566225
16,Jesús,Sant Marcel·lí ,Jesús,94.0,4,1,None,94.95,39.4455365,-0.3904804
25,Valencia,Benimàmet ,Pobles de l'Oest,66.0,2,1,None,57.0,39.502816,-0.4210846
18,Valencia,La Fontsanta ,L'Olivereta,58.0,2,1,None,58.9,39.4662538,-0.4074325
11,Benimaclet,Benimaclet ,Benimaclet,86.0,4,1,None,124.9,39.487148,-0.3566225
8,Valencia,Benicalap ,Benicalap,83.0,4,1,None,49.4,39.4910435,-0.3895204
7,Benicalap,Benicalap ,Benicalap,56.0,3,1,None,83.0,39.4910435,-0.3895204
12,Quatre Carreres,Montolivet ,Quatre Carreres,68.0,3,1,None,88.5,39.4592877,-0.3620214
9,Valencia,Montolivet ,Quatre Carreres,73.0,3,1,None,82.7,39.4592877,-0.3620214
1,Valencia,Marxalenes ,La Saïdia,65.0,3,1,None,47.8,39.4879481,-0.3838063
0,Valencia,Ciutat Fallera ,Benicalap,62.0,2,1,None,59.2,39.5002224,-0.3920963
25,Patraix,Patraix ,Patraix,82.0,2,1,None,123.0,39.4600547,-0.3932433
4,Valencia,El Cabanyal-El Canyamelar ,Poblats Marítims,65.0,2,1,None,80.0,39.4701544,-0.3323547
26,Benicalap,Ciutat Fallera ,Benicalap,71.0,3,1,None,40.034,39.5002224,-0.3920963
25,Valencia,En Corts ,Quatre Carreres,65.0,2,1,None,47.0,39.4569071,-0.3684821
22,Valencia,Fonteta de Sant Lluís ,Quatre Carreres,81.0,3,1,None,52.9,39.4546538,-0.3715189
20,Valencia,Orriols ,Rascanya,54.0,2,1,None,43.524,39.4928951,-0.3708645
4,Valencia,El Saler ,Pobles del Sud,94.0,3,1,None,100.11,39.3831928,-0.332889
27,Valencia,El Grau ,Poblats Marítims,85.0,3,1,None,82.7,39.4604681,-0.3375307
12,Valencia,Benicalap ,Benicalap,84.0,3,1,None,68.313,39.4910435,-0.3895204
25,Valencia,Na Rovella ,Quatre Carreres,72.0,3,1,None,51.3,39.4529593,-0.3670913
5,Valencia,Benimàmet ,Pobles de l'Oest,52.0,3,1,None,69.3,39.502816,-0.4210846
4,Valencia,Faitanar ,Pobles del Sud,86.0,4,1,None,56.6,39.448223,-0.4298011
25,Jesús,Sant Marcel·lí ,Jesús,57.0,2,1,None,57.0,39.4455365,-0.3904804
